month,day,carrier,origin,dest,distance,hour,minute,price,weekday,is_weekend,season,time_of_day,route,route_freq,dest_freq,month_sin,month_cos,hour_sin,hour_cos
1,4,B6,JFK,SFO,2586,19,42,224.79,4,0,Winter,Evening,JFK_SFO,0.025468348230684463,0.04117178890657524,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203
10,25,EV,LGA,ROC,254,18,57,104.19,4,0,Fall,Evening,LGA_ROC,0.0006428309048610261,0.007009917962532142,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
2,7,B6,JFK,RSW,1074,5,55,151.77,3,0,Winter,Morning,JFK_RSW,0.004071262397453165,0.010652626423411289,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
11,24,AA,LGA,MIA,1096,19,20,202.03,6,1,Fall,Evening,LGA_MIA,0.017540100404065142,0.03734541447287866,-0.5000000000000004,0.8660254037844384,-0.9659258262890684,0.2588190451025203
3,24,UA,EWR,LAX,2454,20,5,194.34,6,1,Spring,Evening,EWR_LAX,0.01432594587976001,0.04845720582833354,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001
2,15,WN,LGA,BNA,764,18,18,68.77,4,0,Winter,Evening,LGA_BNA,0.009060854658993511,0.017050324476551977,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16
9,17,UA,EWR,DFW,1372,13,41,86.23,1,0,Fall,Afternoon,EWR_DFW,0.009366964613689237,0.026049957144606343,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683
10,31,DL,LGA,FLL,1076,10,44,124.77,3,0,Fall,Morning,LGA_FLL,0.01215256520142035,0.03621280764050447,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
6,13,9E,JFK,MSP,1029,8,6,125.55,3,0,Summer,Morning,JFK_MSP,0.0034590424880617116,0.021795028774335742,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
11,19,MQ,JFK,BNA,765,16,29,98.92,1,0,Fall,Afternoon,JFK_BNA,0.0016529937553569243,0.017050324476551977,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004
3,13,EV,EWR,DCA,199,20,51,46.54,2,0,Spring,Evening,EWR_DCA,0.005234480225296927,0.029478388637198483,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001
9,17,UA,JFK,LAX,2475,14,37,170.7,1,0,Fall,Afternoon,JFK_LAX,0.03413125994857353,0.04845720582833354,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
8,18,B6,LGA,FLL,1076,10,51,163.37,6,1,Summer,Morning,LGA_FLL,0.01215256520142035,0.03621280764050447,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
3,5,DL,JFK,LAX,2475,11,53,192.94,1,0,Spring,Morning,JFK_LAX,0.03413125994857353,0.04845720582833354,1.0,6.123233995736766e-17,0.258819045102521,-0.9659258262890682
1,8,AA,JFK,LAX,2475,18,59,203.58,1,0,Winter,Evening,JFK_LAX,0.03413125994857353,0.04845720582833354,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
4,25,B6,JFK,RSW,1074,16,38,103.54,3,0,Spring,Afternoon,JFK_RSW,0.004071262397453165,0.010652626423411289,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004
10,18,EV,EWR,ATL,746,17,55,84.23,4,0,Fall,Evening,EWR_ATL,0.015672829680421208,0.050599975511203626,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
3,18,9E,JFK,BOS,187,16,7,68.94,0,0,Spring,Afternoon,JFK_BOS,0.017907432349700013,0.044998163340271825,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004
2,11,B6,JFK,RSW,1074,20,10,113.48,0,0,Winter,Evening,JFK_RSW,0.004071262397453165,0.010652626423411289,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
4,1,EV,EWR,DCA,199,9,23,109.4,0,0,Spring,Morning,EWR_DCA,0.005234480225296927,0.029478388637198483,0.8660254037844387,-0.4999999999999998,0.7071067811865476,-0.7071067811865475
2,28,9E,JFK,BWI,184,8,16,84.88,3,0,Winter,Morning,JFK_BWI,0.003918207420105302,0.005938533121097098,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
10,4,UA,JFK,LAX,2475,11,22,226.25,4,0,Fall,Morning,JFK_LAX,0.03413125994857353,0.04845720582833354,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
4,8,AA,JFK,LAX,2475,11,50,181.91,0,0,Spring,Morning,JFK_LAX,0.03413125994857353,0.04845720582833354,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682
9,20,UA,LGA,ORD,733,19,48,106.47,4,0,Fall,Evening,LGA_ORD,0.02451940737112771,0.0486102608056814,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203
11,17,B6,JFK,FLL,1069,20,19,110.16,6,1,Fall,Evening,JFK_FLL,0.012979062079098812,0.03621280764050447,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
11,10,MQ,LGA,RDU,431,19,7,81.6,6,1,Fall,Evening,LGA_RDU,0.010897514387167871,0.02451940737112771,-0.5000000000000004,0.8660254037844384,-0.9659258262890684,0.2588190451025203
6,9,US,LGA,CLT,544,15,34,151.5,6,1,Summer,Afternoon,LGA_CLT,0.017846210358760866,0.042335006734419006,1.2246467991473532e-16,-1.0,-0.7071067811865471,-0.7071067811865479
5,18,DL,JFK,SAT,1587,17,7,134.96,5,1,Spring,Evening,JFK_SAT,0.0010713848414350435,0.0019897147055222236,0.49999999999999994,-0.8660254037844387,-0.9659258262890683,-0.25881904510252063
11,13,DL,LGA,ATL,762,21,57,123.76,2,0,Fall,Night,LGA_ATL,0.028958001714215746,0.050599975511203626,-0.5000000000000004,0.8660254037844384,-0.7071067811865477,0.7071067811865474
1,16,DL,JFK,ATL,760,13,24,103.76,2,0,Winter,Afternoon,JFK_ATL,0.00596914411656667,0.050599975511203626,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683
10,3,UA,EWR,LAS,2227,12,44,171.13,3,0,Fall,Afternoon,EWR_LAS,0.005877311130157953,0.01787682135423044,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
10,26,AA,JFK,MIA,1089,5,43,136.15,5,1,Fall,Morning,JFK_MIA,0.010530182441532998,0.03734541447287866,-0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
1,30,EV,EWR,DTW,488,10,20,66.07,2,0,Winter,Morning,EWR_DTW,0.008815966695236929,0.027213174972450103,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
1,15,EV,EWR,STL,872,14,47,86.39,1,0,Winter,Afternoon,EWR_STL,0.00722419493081915,0.013162728051916248,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388
11,28,MQ,LGA,ATL,762,8,35,86.12,3,0,Fall,Morning,LGA_ATL,0.028958001714215746,0.050599975511203626,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
10,23,DL,JFK,LAS,2248,8,16,187.97,2,0,Fall,Morning,JFK_LAS,0.011999510224072488,0.01787682135423044,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
1,1,MQ,LGA,CRW,444,18,40,67.19,1,0,Winter,Evening,LGA_CRW,0.00036733194563487204,0.00036733194563487204,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
4,23,DL,LGA,MCO,950,19,55,109.5,1,0,Spring,Evening,LGA_MCO,0.011019958369046162,0.042120729766131994,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203
9,26,UA,EWR,LAX,2454,10,58,149.43,3,0,Fall,Morning,EWR_LAX,0.01432594587976001,0.04845720582833354,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
1,6,B6,JFK,BOS,187,20,56,87.0,6,1,Winter,Evening,JFK_BOS,0.017907432349700013,0.044998163340271825,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001
12,11,B6,JFK,BUR,2465,17,25,236.14,2,0,Winter,Evening,JFK_BUR,0.0009489408595567528,0.0009489408595567528,-2.4492935982947064e-16,1.0,-0.9659258262890683,-0.25881904510252063
5,31,UA,EWR,IAH,1400,9,1,160.79,4,0,Spring,Morning,EWR_IAH,0.012458675156116077,0.022315415697318475,0.49999999999999994,-0.8660254037844387,0.7071067811865476,-0.7071067811865475
10,27,DL,JFK,FLL,1069,16,1,153.97,6,1,Fall,Afternoon,JFK_FLL,0.012979062079098812,0.03621280764050447,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004
1,8,DL,LGA,MIA,1096,10,58,120.12,1,0,Winter,Morning,LGA_MIA,0.017540100404065142,0.03734541447287866,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
9,30,DL,JFK,SLC,1990,19,45,201.61,0,0,Fall,Evening,JFK_SLC,0.006489531039549406,0.007499693890045304,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203
9,30,UA,EWR,CLE,404,18,22,109.51,0,0,Fall,Evening,EWR_CLE,0.004836537284192482,0.012703563119872658,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
3,5,UA,EWR,IAH,1400,15,9,115.98,1,0,Spring,Afternoon,EWR_IAH,0.012458675156116077,0.022315415697318475,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479
11,12,DL,LGA,TPA,1010,11,38,128.73,1,0,Fall,Morning,LGA_TPA,0.006060977102975389,0.022835802620301212,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682
11,23,EV,EWR,IAD,212,12,57,71.87,5,1,Fall,Afternoon,EWR_IAD,0.003642708460879148,0.01637688257622138,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0
1,25,AA,JFK,ORD,740,18,14,163.84,4,0,Winter,Evening,JFK_ORD,0.005693645157340517,0.0486102608056814,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
9,14,B6,JFK,CHS,636,7,42,110.09,5,1,Fall,Morning,JFK_CHS,0.003367209501652994,0.009122076649932656,-1.0,-1.8369701987210297e-16,0.9659258262890683,-0.25881904510252063
10,26,UA,LGA,IAH,1416,14,57,103.67,5,1,Fall,Afternoon,LGA_IAH,0.008969021672584792,0.022315415697318475,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
5,17,UA,EWR,MIA,1085,20,14,106.74,4,0,Spring,Evening,EWR_MIA,0.00927513162728052,0.03734541447287866,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001
1,24,EV,EWR,RIC,277,12,47,91.91,3,0,Winter,Afternoon,EWR_RIC,0.005142647238888209,0.007285416921758296,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
3,24,UA,EWR,FLL,1065,21,51,153.47,6,1,Spring,Night,EWR_FLL,0.011081180359985307,0.03621280764050447,1.0,6.123233995736766e-17,-0.7071067811865477,0.7071067811865474
7,4,WN,EWR,DEN,1605,16,7,143.81,3,0,Summer,Afternoon,EWR_DEN,0.008050691808497613,0.022529692665605484,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004
8,21,UA,EWR,SAN,2425,14,58,199.88,2,0,Summer,Afternoon,EWR_SAN,0.0035814864699400023,0.008111913799436758,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388
7,25,MQ,LGA,XNA,1147,6,59,163.03,3,0,Summer,Morning,LGA_XNA,0.0019897147055222236,0.002663156605852822,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
11,14,B6,JFK,BUF,301,16,29,75.17,3,0,Fall,Afternoon,JFK_BUF,0.010928125382637443,0.014938165789151463,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004
3,3,MQ,JFK,RDU,427,15,5,76.67,6,1,Spring,Afternoon,JFK_RDU,0.009183298640871801,0.02451940737112771,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479
8,28,AA,JFK,MIA,1089,9,11,172.46,2,0,Summer,Morning,JFK_MIA,0.010530182441532998,0.03734541447287866,-0.8660254037844384,-0.5000000000000004,0.7071067811865476,-0.7071067811865475
10,10,UA,JFK,SFO,2586,11,55,180.32,3,0,Fall,Morning,JFK_SFO,0.025468348230684463,0.04117178890657524,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
10,9,UA,EWR,ORD,719,15,24,105.02,2,0,Fall,Afternoon,EWR_ORD,0.018397208277213174,0.0486102608056814,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479
11,15,UA,LGA,DEN,1620,17,18,159.57,4,0,Fall,Evening,LGA_DEN,0.011999510224072488,0.022529692665605484,-0.5000000000000004,0.8660254037844384,-0.9659258262890683,-0.25881904510252063
3,2,B6,EWR,FLL,1065,10,19,117.68,5,1,Spring,Morning,EWR_FLL,0.011081180359985307,0.03621280764050447,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387
1,5,B6,JFK,FLL,1069,12,57,130.29,5,1,Winter,Afternoon,JFK_FLL,0.012979062079098812,0.03621280764050447,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
12,15,EV,EWR,ATL,746,21,19,125.79,6,1,Winter,Night,EWR_ATL,0.015672829680421208,0.050599975511203626,-2.4492935982947064e-16,1.0,-0.7071067811865477,0.7071067811865474
4,21,EV,EWR,BNA,748,19,54,130.8,6,1,Spring,Evening,EWR_BNA,0.006336476062201543,0.017050324476551977,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203
5,31,US,LGA,BOS,184,15,50,48.13,4,0,Spring,Afternoon,LGA_BOS,0.011509734296559325,0.044998163340271825,0.49999999999999994,-0.8660254037844387,-0.7071067811865471,-0.7071067811865479
9,9,9E,JFK,BWI,184,14,34,72.87,0,0,Fall,Afternoon,JFK_BWI,0.003918207420105302,0.005938533121097098,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
1,24,B6,JFK,JAX,828,8,33,105.62,3,0,Winter,Morning,JFK_JAX,0.0037957634382270113,0.0075303048855148765,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
1,11,UA,EWR,TPA,997,7,38,117.72,4,0,Winter,Morning,EWR_TPA,0.007162972939880005,0.022835802620301212,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063
5,27,EV,EWR,PWM,284,14,33,44.87,0,0,Spring,Afternoon,EWR_PWM,0.0023876576466266685,0.006979306967062569,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388
2,7,UA,JFK,LAX,2475,5,57,171.34,3,0,Winter,Morning,JFK_LAX,0.03413125994857353,0.04845720582833354,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074
3,26,DL,LGA,MEM,963,10,56,132.0,1,0,Spring,Morning,LGA_MEM,0.002601934614913677,0.005356924207175217,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387
2,15,UA,EWR,SAT,1569,17,24,147.16,4,0,Winter,Evening,EWR_SAT,0.0009183298640871801,0.0019897147055222236,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063
7,18,UA,LGA,IAH,1416,14,51,149.72,3,0,Summer,Afternoon,LGA_IAH,0.008969021672584792,0.022315415697318475,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388
8,24,EV,EWR,CVG,569,15,29,89.94,5,1,Summer,Afternoon,EWR_CVG,0.00768335986286274,0.011019958369046162,-0.8660254037844384,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479
3,22,MQ,LGA,BNA,764,21,21,89.91,4,0,Spring,Night,LGA_BNA,0.009060854658993511,0.017050324476551977,1.0,6.123233995736766e-17,-0.7071067811865477,0.7071067811865474
8,9,AA,JFK,BOS,187,21,11,142.06,4,0,Summer,Night,JFK_BOS,0.017907432349700013,0.044998163340271825,-0.8660254037844384,-0.5000000000000004,-0.7071067811865477,0.7071067811865474
9,8,B6,JFK,PBI,1028,10,17,123.9,6,1,Fall,Morning,JFK_PBI,0.0047447042977837636,0.018978817191135054,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
3,31,VX,JFK,LAX,2475,13,23,219.72,6,1,Spring,Afternoon,JFK_LAX,0.03413125994857353,0.04845720582833354,1.0,6.123233995736766e-17,-0.2588190451025208,-0.9659258262890683
8,20,UA,EWR,ORD,719,14,8,125.44,1,0,Summer,Afternoon,EWR_ORD,0.018397208277213174,0.0486102608056814,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388
11,11,9E,JFK,BWI,184,14,45,58.01,0,0,Fall,Afternoon,JFK_BWI,0.003918207420105302,0.005938533121097098,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388
12,4,WN,EWR,MDW,711,15,50,89.04,2,0,Winter,Afternoon,EWR_MDW,0.006673197012366842,0.013377005020203257,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479
12,2,AA,LGA,MIA,1096,16,52,154.89,0,0,Winter,Afternoon,LGA_MIA,0.017540100404065142,0.03734541447287866,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004
7,30,B6,JFK,SJU,1598,17,13,170.68,1,0,Summer,Evening,JFK_SJU,0.014417778866168728,0.017968654340639156,-0.4999999999999997,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063
10,28,AA,JFK,MIA,1089,7,6,117.87,0,0,Fall,Morning,JFK_MIA,0.010530182441532998,0.03734541447287866,-0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063
3,11,DL,JFK,SAT,1587,16,50,166.39,0,0,Spring,Afternoon,JFK_SAT,0.0010713848414350435,0.0019897147055222236,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004
7,24,B6,LGA,SRQ,1047,13,23,132.1,2,0,Summer,Afternoon,LGA_SRQ,0.002601934614913677,0.004163095383861884,-0.4999999999999997,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683
5,19,DL,LGA,MIA,1096,16,1,219.35,6,1,Spring,Afternoon,LGA_MIA,0.017540100404065142,0.03734541447287866,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004
8,2,US,EWR,PHX,2133,6,53,236.31,4,0,Summer,Morning,EWR_PHX,0.008540467736010774,0.013958613934125138,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17
2,15,DL,LGA,MEM,963,11,12,113.52,4,0,Winter,Morning,LGA_MEM,0.002601934614913677,0.005356924207175217,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
12,1,MQ,JFK,DCA,213,10,58,102.53,6,1,Winter,Morning,JFK_DCA,0.009703685563854536,0.029478388637198483,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387
2,28,MQ,LGA,BNA,764,21,17,57.57,3,0,Winter,Night,LGA_BNA,0.009060854658993511,0.017050324476551977,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474
10,2,US,LGA,CLT,544,11,18,80.29,2,0,Fall,Morning,LGA_CLT,0.017846210358760866,0.042335006734419006,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682
1,24,EV,EWR,STL,872,7,39,114.69,3,0,Winter,Morning,EWR_STL,0.00722419493081915,0.013162728051916248,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063
12,4,MQ,JFK,PIT,340,15,7,111.56,2,0,Winter,Afternoon,JFK_PIT,0.00401004040651402,0.008724133708828212,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479
8,22,US,LGA,CLT,544,6,24,103.41,3,0,Summer,Morning,LGA_CLT,0.017846210358760866,0.042335006734419006,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17
8,17,EV,EWR,MCI,1092,12,13,113.33,5,1,Summer,Afternoon,EWR_MCI,0.004285539365740174,0.006152810089384107,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0
3,27,EV,EWR,RIC,277,8,40,39.0,2,0,Spring,Morning,EWR_RIC,0.005142647238888209,0.007285416921758296,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
8,27,B6,JFK,BUF,301,16,39,105.19,1,0,Summer,Afternoon,JFK_BUF,0.010928125382637443,0.014938165789151463,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004
4,16,EV,EWR,MEM,946,16,25,88.11,1,0,Spring,Afternoon,EWR_MEM,0.0027549895922615404,0.005356924207175217,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004
5,3,FL,LGA,CAK,397,15,14,57.78,4,0,Spring,Afternoon,LGA_CAK,0.0028468225786702586,0.0028468225786702586,0.49999999999999994,-0.8660254037844387,-0.7071067811865471,-0.7071067811865479
5,10,UA,EWR,SEA,2402,9,31,183.19,4,0,Spring,Morning,EWR_SEA,0.005081425247949064,0.011326068323741887,0.49999999999999994,-0.8660254037844387,0.7071067811865476,-0.7071067811865475
5,27,US,LGA,CLT,544,14,34,86.45,0,0,Spring,Afternoon,LGA_CLT,0.017846210358760866,0.042335006734419006,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388
12,18,AA,LGA,DFW,1389,8,3,142.43,2,0,Winter,Morning,LGA_DFW,0.014387167870699154,0.026049957144606343,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998
12,7,WN,LGA,MDW,725,17,37,76.22,5,1,Winter,Evening,LGA_MDW,0.006703808007836415,0.013377005020203257,-2.4492935982947064e-16,1.0,-0.9659258262890683,-0.25881904510252063
6,7,VX,JFK,LAS,2248,9,50,288.53,4,0,Summer,Morning,JFK_LAS,0.011999510224072488,0.01787682135423044,1.2246467991473532e-16,-1.0,0.7071067811865476,-0.7071067811865475
8,16,DL,JFK,ATL,760,18,10,143.89,4,0,Summer,Evening,JFK_ATL,0.00596914411656667,0.050599975511203626,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
11,1,MQ,EWR,ORD,719,20,0,85.65,4,0,Fall,Evening,EWR_ORD,0.018397208277213174,0.0486102608056814,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
1,17,MQ,EWR,ORD,719,16,44,127.12,3,0,Winter,Afternoon,EWR_ORD,0.018397208277213174,0.0486102608056814,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004
8,4,US,LGA,CLT,544,14,43,190.89,6,1,Summer,Afternoon,LGA_CLT,0.017846210358760866,0.042335006734419006,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388
4,8,UA,EWR,IAH,1400,10,44,110.46,0,0,Spring,Morning,EWR_IAH,0.012458675156116077,0.022315415697318475,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
8,27,UA,LGA,IAH,1416,18,50,171.09,1,0,Summer,Evening,LGA_IAH,0.008969021672584792,0.022315415697318475,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
4,1,DL,LGA,SRQ,1047,10,51,129.37,0,0,Spring,Morning,LGA_SRQ,0.002601934614913677,0.004163095383861884,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
10,13,EV,EWR,SAV,708,16,41,144.39,6,1,Fall,Afternoon,EWR_SAV,0.0023570466511570955,0.002663156605852822,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004
6,14,B6,JFK,BUF,301,23,38,104.0,4,0,Summer,Night,JFK_BUF,0.010928125382637443,0.014938165789151463,1.2246467991473532e-16,-1.0,-0.25881904510252157,0.9659258262890681
12,25,US,JFK,PHX,2153,13,10,180.24,2,0,Winter,Afternoon,JFK_PHX,0.005418146198114363,0.013958613934125138,-2.4492935982947064e-16,1.0,-0.2588190451025208,-0.9659258262890683
3,24,UA,JFK,LAX,2475,20,19,200.04,6,1,Spring,Evening,JFK_LAX,0.03413125994857353,0.04845720582833354,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001
5,8,AA,EWR,DFW,1372,9,22,158.84,2,0,Spring,Morning,EWR_DFW,0.009366964613689237,0.026049957144606343,0.49999999999999994,-0.8660254037844387,0.7071067811865476,-0.7071067811865475
